,soc_id,lat,lng,Preferred_name,line_1,line_2,line_3,line_4,line_5,line_6,line_7,line_8,line_9,line_10,line_11,line_12,line_13,line_14,line_15,line_16,line_17,line_18,line_19,line_20,line_21,line_22,line_23,line_24,line_25,line_26,line_27,line_28,line_29,line_30,line_31,line_32,line_33,line_34,line_35,line_36,line_37
620,24916,21.14,79.08,Santhal Munda,64,256,128,128,128,128,8192,128,128,16,64,8,64,512,512,4096,128,64,2,16,128,8,128,512,128,8192,512,512,128,16,128,1024,64,16,128,1024,128
621,25053,-9.13,159.8,Savo,4096,2,64,8192,1024,1024,128,2,2,128,64,8192,8,2,512,64,1024,2048,2,1024,8192,8192,8192,512,128,512,2,512,128,128,8192,1024,256,128,1024,128,8192
622,25070,56.98,-7.46,Barra,256,2,2,128,1024,8192,128,2,2,1024,64,2,8,2,512,64,1024,512,2,128,8192,2,8192,512,16,512,8192,512,8192,1024,8192,1024,64,128,128,1024,16
623,25071,57.14,-2.09,Aberdeen,4,2,2,16,2,2,2,2,2,2,64,2,2,2,512,64,1024,64,512,1024,128,2,8192,512,128,512,8192,8192,8192,2,8192,128,64,128,128,1024,16
624,25081,-6.31,143.95,Sebron,256,512,128,128,8192,1024,2,2,2,1024,2048,8,2048,128,512,64,128,32,512,128,1024,2,8192,2048,1024,32,512,32,8192,1024,8192,128,256,1024,1024,1024,8192
625,25163,2.18,102.25,Semaq Beri,4,256,4,16,2,2,8192,2,2,16,8192,2,8,2,8192,1024,128,2048,16,1024,16,2,16,2048,1024,2,8192,32,2,16,2,1024,64,2,2,16,16
626,25180,4.59,101.09,Semai,4096,512,64,8192,1024,8192,1024,8192,128,16,64,32,64,32,512,2048,16,8192,2,1024,128,8,128,8,128,32,8192,32,2,16,128,8192,8192,1024,1024,1024,1024
627,25191,-2.61,140.51,Sentani,256,8,32,8192,8192,1024,128,1024,128,1024,2048,8,8,8,512,4096,8192,2048,2,16,128,64,1024,512,8192,512,512,32,128,1024,8192,16,1024,1024,1024,1024,8192
628,25213,-4.02,144.39,Middle Sepik,4,256,4,16,2,2,16,2,2,1024,2048,2,8,2,8192,2048,1024,8192,2,16,1024,2,128,8,16,32,32,512,128,1024,128,128,8,128,16,1024,16
629,25220,42.99,22.19,Kruševica,4096,2,2,8192,1024,8192,2,2,2,2,2048,8,2,2,512,4096,8192,8192,8192,16,16,64,16,512,16,512,8192,2,8192,2,2,1024,1024,8192,8192,16,128
630,25224,42.39,18.91,Montenegro,512,2,2,128,1024,8192,2,2,2,16,2048,8,2,2,512,4096,128,2048,2,16,128,2,8192,512,1024,512,8192,8192,8192,16,128,1024,1024,8192,128,128,128
631,25246,29.29,-110.33,Seri,4,2,2,16,2,2,2,2,2,1024,2048,2,2,2,512,64,1024,256,512,128,128,2,8192,512,16,8192,8192,512,8192,1024,8192,1024,256,16,128,1024,128
632,25350,22.81,108.36,She,64,2,2,8192,128,128,2,2,2,16,2048,8192,2,2,512,4096,16,8192,16,128,128,1024,1024,512,128,512,8192,512,8192,16,128,1024,64,16,1024,1024,128
633,25378,27.71,85.32,Sherpa,4,2,2,16,2,2,2,2,2,16,2048,2,2,2,512,8,8192,2,16,1024,1024,2,16,32,16,512,8192,32,128,16,8192,1024,256,16,128,1024,128
634,25389,60.15,-1.14,Shetlands,4,2,2,16,2,2,2,2,2,128,2048,2,2,2,512,64,1024,64,512,1024,128,2,1024,32,128,32,8192,8192,8192,128,8192,128,64,128,128,128,16
635,25411,9.52,31.66,Shilluk,256,8,64,128,128,1024,128,1024,1024,128,64,8,64,128,512,4,128,2,2,1024,1024,2,8192,2048,128,8192,8192,512,8192,128,8192,128,256,16,128,128,1024
636,25422,-8.24,-74.66,Shipibo,64,2,2,128,128,2,2,2,2,1024,2048,8,2,2,512,512,8192,8192,2,16,1024,2,8192,32,2,512,8192,8192,8192,1024,8192,128,256,128,1024,8192,128
637,25427,36.0,76.0,Shina,4,64,4096,16,2,2,8192,128,8192,128,2048,2,8192,2048,512,512,1024,2048,16,16,16,2,128,2048,128,32,8192,512,128,128,2,128,64,128,128,128,1024
638,25444,29.71,-8.97,Shilha,4096,512,64,128,128,16,8192,128,8192,1024,512,8,512,512,512,4096,1024,8192,16,16,128,2,128,2048,8192,8192,8192,512,8192,1024,8192,128,8,16,16,16,16
639,25466,-18.88,32.67,Shona Karanga,1024,8,4,8192,8192,8192,8192,2,2,128,64,8,64,2,512,1024,1024,8192,512,1024,1024,8192,8192,2048,128,8192,8192,512,8192,128,8192,1024,1024,1024,128,128,1024
640,25477,37.13,-113.65,Shoshone,64,2,2,128,128,128,2,2,2,1024,2048,8,2,2,32,32,128,32,2,128,128,2,128,32,128,32,8192,2,2,1024,128,8192,64,8192,16,1024,1024
641,25532,-5.61,147.96,Siassi-Umboi,4,2,2,16,2,2,2,2,2,2,8192,2,2,2,32,2,16,2,16,1024,16,2,8192,2,16,2,8192,2,128,2,128,8192,256,128,128,1024,16
642,25543,38.07,13.51,Bagheria,4,2,2,16,2,2,2,2,2,2,8192,2,2,2,512,1024,2,2048,2,128,128,2,128,32,8192,2,8192,32,2,2,8192,2,256,16,16,16,1024
643,25554,6.17,35.58,Sidama,1024,2,2,8192,16,1024,2,2,2,8192,2048,8192,2,2,512,2048,1024,2048,2,1024,128,8,1024,512,1024,8192,8192,8192,128,8192,2,8192,8192,16,1024,128,8192
644,25576,37.87,-122.27,Siletz,4,256,4,16,2,2,16,2,2,8192,512,2,8,2,512,4096,128,8192,512,16,1024,2,1024,512,1024,8192,8192,512,128,8192,128,128,64,16,128,16,128
645,25653,-5.95,147.37,Sio,64,256,4,128,128,128,16,2,2,16,8192,8,64,2,NaN,4,16,2,2,128,1024,2,128,8,128,2,8192,512,2,16,8192,1024,8,2,16,1024,1024
646,25675,-16.5,-63.13,Sirionó,4,2,2,16,2,2,2,2,2,128,64,2,2,2,512,2048,8192,8192,2,16,8192,2,8192,512,128,512,8192,512,2,128,8192,1024,256,16,128,1024,1024
647,25730,66.25,-128.63,Sahtu Dene,4,2,2,16,2,2,2,2,2,1024,2048,2,2,2,512,64,128,2048,2,128,1024,2,8192,512,1024,8192,8192,512,8192,1024,2,128,64,16,128,16,128
648,25741,66.25,-128.63,Carpathian Slovakian,256,2,2,8192,8192,8192,2,2,2,2,2048,8,2,2,512,64,1024,8192,2,1024,128,1024,8192,8,1024,512,8192,512,8192,2,8192,1024,1024,128,1024,128,128
649,25752,66.25,-128.63,Slovakian,4,2,2,16,2,2,8192,2,2,2,64,2,2,2,512,64,128,512,2,128,128,2,8192,512,128,8192,8192,512,8192,2,8192,1024,256,128,128,128,16
650,25757,45.34,17.81,Slavonia,32,2,2,8192,1024,8192,2,2,2,128,2048,8192,2,2,512,4096,1024,8192,512,1024,128,8,8192,512,1024,512,8192,8192,128,128,128,128,256,128,1024,128,128
651,25818,6.66,43.79,Somalis,4,4096,4,16,2,2,16,2,2,128,64,2,64,2,512,32,128,32,16,1024,128,2,128,512,1024,512,512,512,128,128,128,1024,256,16,128,128,16
652,25917,-30.36,28.8,Sotho,1024,2,2,8192,8192,8192,2,2,2,1024,64,8,2,2,8192,1024,1024,2048,2,1024,128,64,8192,512,128,8192,8192,32,8192,1024,8192,1024,1024,128,16,128,1024
653,25994,43.16,-4.61,Cantabria,64,8,512,128,128,1024,128,128,1024,16,64,8,64,128,512,4096,128,2048,2,128,128,2,1024,512,1024,8192,512,8192,8192,16,8192,128,64,1024,1024,16,128
654,26005,43.16,-4.61,Leon,512,4,2,128,128,1024,2,2,2,2,2048,8,2,2,512,64,128,64,16,16,128,2,1024,32,128,8192,8192,512,8192,2,8192,128,64,128,16,128,128
655,26027,40.97,-0.44,Aragon,4,8,64,16,2,2,8192,1024,8192,2,64,2,64,128,2,32,16,8,2,128,128,2,128,32,1024,32,8192,8192,128,2,8192,128,256,128,1024,128,16
656,26038,40.97,-0.44,Segovia,4,4,4,16,2,2,8192,2,2,2,64,2,64,2,512,64,1024,8,2,16,128,2,1024,2048,1024,8192,8192,8192,128,2,8192,16,8,16,16,16,16
657,26049,38.94,-3.24,La Mancha,4,2,2,16,2,2,2,2,2,2,2048,2,2,2,512,4096,128,8192,2,128,128,2,1024,32,16,512,8192,8192,8192,2,8192,128,256,16,1024,1024,16
658,26060,37.73,-1.89,Murcia,16,4,64,16,2,2,8192,2,1024,16,2048,2,64,2,512,1024,16,2048,512,128,128,2,1024,512,128,8192,8192,512,8192,16,8192,128,8,16,16,128,16
659,26071,37.73,-1.89,Oropesa,4,2,2,16,2,2,2,2,2,16,64,2,64,2,512,4096,128,8192,2,16,128,2,128,512,128,32,8192,512,128,16,8192,128,64,16,128,128,16
660,26075,39.45,-5.87,Extremadura,4,2,2,128,2,2,2,2,2,2,2048,8,2,2,512,64,128,2,2,128,128,2,1024,512,16,512,8192,512,8192,2,8192,128,256,128,16,128,16
661,26093,39.46,-0.37,Valencia,4,8,32,16,2,2,8192,1024,1024,16,8192,2,64,128,512,64,2,256,16,128,128,2,2,8,8192,2,8192,2,2,16,8192,128,256,16,16,16,128
662,26137,13.94,-61.03,St. Lucia,256,2,2,128,1024,1024,2,2,2,16,64,8,64,2,512,64,128,8192,2,128,128,2,8192,512,128,8192,8192,8192,8192,16,8192,128,256,16,16,128,128
663,26159,43.63,19.48,Strpci,64,2,2,128,8192,8192,2,2,2,16,2048,8,2,2,512,64,1024,256,2048,1024,128,2,128,32,1024,8192,8192,512,128,16,2,128,256,128,128,128,128
664,26181,15.01,39.06,Sudanese Arabs,256,8,64,128,16,128,128,128,1024,2,64,8,64,128,512,2048,1024,8192,2,16,16,2,1024,2048,128,8192,8192,512,8192,2,8192,128,64,1024,16,128,128
665,26195,29.26,0.22,Sudanese Gourara,8192,8192,4096,8192,1024,1024,8192,128,8192,128,64,512,64,2048,512,1024,8192,8192,2,128,128,8192,8192,512,1024,512,8192,512,128,128,128,16,8192,128,128,1024,1024
666,26198,-5.36,152.11,Sulka,4096,8,64,8192,1024,1024,128,1024,8192,8192,64,8,8,8,512,4096,1024,64,2,128,1024,8,8192,512,1024,8192,8192,32,128,8192,8192,128,256,128,128,16,1024
667,26269,5.85,-55.2,Suriname Bushinengue,1024,8192,2,8192,1024,8192,8192,1024,8192,1024,64,8,64,2048,512,2048,1024,8192,16,1024,128,256,8192,2048,128,8192,8192,8192,128,1024,8192,128,256,128,128,128,128
668,26302,-11.22,-53.25,Kĩsêdjê,64,64,4,128,128,2,128,2,2,1024,8192,8,8,2,512,8,1024,2,16,128,1024,2,8192,32,128,2,8192,2,128,1024,8192,8192,256,128,16,1024,1024
669,26340,61.09,14.66,Swedish,256,8,64,128,8192,8192,128,1024,1024,16,64,8,8,8,512,64,1024,8,16,128,128,2,8192,512,128,8192,8192,8192,128,16,8192,128,64,1024,1024,128,16
670,26346,33.51,36.27,Syria,4,512,256,16,2,2,1024,128,1024,8192,8192,2,8192,128,8192,2,128,8,2,128,16,2,2,2,1024,2,8192,32,2,8192,2,16,8192,2,16,8192,8192
671,26357,35.91,64.77,Tadjik,4,4,32,16,2,2,2,2,8192,2,64,2,64,128,512,4,128,2,16,16,16,2,16,512,128,8192,8192,512,128,2,128,128,8,2,16,128,16
672,26379,9.56,118.43,Tagbanua,1024,2,2,1024,128,16,2,2,2,128,8192,32,2,2,512,2048,128,2048,2,128,1024,2,1024,32,128,2,8192,512,128,128,8192,128,8,2,128,128,16
673,26401,-17.53,-149.55,Tahitian,1024,8,64,8192,8192,8192,8192,8192,8192,16,64,512,64,8,512,128,8192,2048,512,1024,1024,8192,8192,2048,1024,8192,8192,8192,8192,16,8192,1024,256,1024,1024,128,8192
674,26461,-9.47,147.2,Takuu,64,256,64,128,1024,1024,128,8192,128,128,2048,8,64,8,512,4,128,2,16,128,1024,2,8192,32,16,8192,8192,512,128,128,8192,1024,NaN,16,16,1024,16
675,26467,-5.28,150.0,Talasea,4,4,4,16,2,2,16,2,2,16,64,2,64,2,8192,64,16,64,16,128,128,2,1024,32,16,512,512,32,128,16,8192,128,256,1024,1024,1024,16
676,26489,27.71,85.32,Tamang,4,2,2,16,2,2,2,2,2,2,64,2,2,2,512,256,1024,2048,2048,128,16,2,128,512,16,8192,8192,512,128,2,8192,128,8,16,128,128,16
677,26522,-21.3,47.63,Tanala,4096,8,64,8192,8192,8192,128,2,8192,1024,64,8,64,2,512,4096,1024,8192,16,128,128,256,8192,512,1024,8192,8192,8192,8192,1024,8192,16,256,128,16,2,1024
678,26533,-16.53,47.11,Tandroy,8192,4,64,8192,128,1024,128,8192,1024,1024,64,8192,64,8,8192,1024,1024,8192,2,1024,1024,2,8192,512,1024,8192,8192,512,8192,1024,8192,128,8,2,16,16,1024
679,26566,-19.51,169.35,Tanna,4096,8192,256,128,1024,1024,1024,8192,1024,128,2048,128,2048,32,512,1024,1024,8192,512,128,1024,2,8192,2048,128,32,32,512,128,128,8192,1024,256,1024,1024,1024,1024
680,26577,36.4,-105.57,Taos,4,256,4,16,2,2,16,2,2,1024,2048,2,64,2,32,8,128,2,2,1024,1024,2,8192,512,1024,8192,8192,512,128,1024,2,1024,256,16,16,2,1024
681,26588,-10.54,-50.54,Tapirapé,4,4,64,16,2,2,128,1024,128,1024,8,2,8,32,512,512,1024,32,16,128,8192,2,8192,512,1024,8192,8192,32,8192,1024,128,1024,256,2,128,16,1024
682,26599,28.63,-106.06,Rarámuri,4,2,2,16,2,2,2,2,2,16,2048,2,2,2,512,1024,1024,8192,2,128,128,2,8192,32,16,512,8192,512,8192,16,8192,1024,64,16,16,128,128
683,26610,19.64,-102.04,Purépecha,64,4,64,8192,1024,8192,8192,1024,8192,16,64,8,64,128,512,64,128,64,512,1024,128,256,8192,512,16,8192,8192,8192,8192,16,8192,128,256,1024,1024,128,128
684,26632,-5.62,144.25,Taru,64,2,2,128,128,1024,2,2,2,16,8192,8,2,2,512,2048,128,2048,2,16,1024,2,1024,8,1024,2,8192,32,128,16,8192,128,8,8192,128,128,128
685,26654,60.27,59.16,Volga Tatars,4,2,2,16,2,2,2,2,2,16,2048,2,2,2,512,8,1024,2,2,1024,128,2,16,512,128,512,2,512,128,16,128,128,64,128,1024,128,128
686,26731,-51.63,-69.24,Tehuelche,4,2,2,16,2,2,2,2,2,128,2048,2,2,2,512,128,8192,2048,2,16,8192,2,8192,8192,1024,8192,8192,8192,8192,128,128,128,64,16,128,16,1024
687,26797,-31.6,28.77,Thembu Xhosa,1024,8,64,8192,8192,8192,128,8192,8192,1024,64,8,8,8,8192,128,1024,2048,2,16,128,256,8192,512,1024,8192,8192,8192,2,1024,8192,1024,256,128,128,16,1024
688,26808,2.18,102.25,Temiar,128,4,64,1024,128,128,128,8192,1024,16,64,32,64,128,512,2048,16,2048,2,128,128,2,128,32,128,8192,8192,32,128,16,8192,128,8,2,16,128,16
689,26940,43.66,-101.52,Lakota,4,2,2,128,128,128,2,2,2,1024,2048,2,2,2,512,64,128,8,2,1024,1024,2,8192,512,1024,8192,8192,512,8192,1024,2,1024,64,16,16,16,1024
690,26973,13.75,100.5,Thai,4,2,2,16,2,2,2,2,2,2,8192,2,2,2,512,2,128,2,512,1024,16,2,16,32,16,8192,8192,32,128,2,2,128,8,2,128,1024,2
691,26984,13.71,100.64,Maniq,4,2,2,16,2,2,2,2,2,1024,8,2,2,2,512,2048,1024,8192,512,16,1024,2,1024,2048,16,512,8192,512,8192,1024,128,1024,8,2,16,128,1024
692,26995,21.14,79.06,Tharu,256,256,2048,128,128,1024,8192,128,8192,2,512,8,512,2048,8192,128,16,8192,16,128,128,2,16,2048,8192,8192,8192,32,128,2,128,16,2,16,2,16,16
693,27017,-24.0,33.16,Tonga (Malawi),4,4,64,16,2,2,8192,8192,8192,128,64,8,64,8,512,2048,1024,8192,2,16,128,2,8192,512,128,8192,8192,512,128,128,8192,128,256,128,16,16,128
694,27028,27.28,88.61,Tibetans,4,2,2,16,2,2,2,2,2,2,64,2,2,2,512,32,16,2,512,1024,1024,2,128,2048,128,512,8192,32,2,2,2,128,8,16,1024,128,1024
695,27050,5.03,43.86,Tigre,1024,8192,2048,16,2,2,16,16,1024,8192,64,2,64,2048,512,1024,8192,8192,2,16,16,2,128,2048,1024,512,8192,512,8192,8192,128,1024,8,128,128,128,1024
696,27061,14.03,38.31,Tigrinya,4,4096,4,16,2,2,8192,2,2,16,2048,2,2048,2,512,8,8192,2,512,128,1024,2,1024,512,128,512,512,2,128,16,128,128,8,16,16,128,16
697,27083,-11.66,160.26,Tikopia,64,2,2,128,128,128,2,2,2,2,64,8,2,2,2,2,2,2,16,128,1024,2,8192,2048,8192,8192,8192,512,128,2,8192,1024,256,128,16,16,128
698,27116,-8.99,125.21,Ema,4096,2,2,8192,1024,1024,2,2,2,1024,2048,8,2,2,512,2048,128,2048,2,1024,1024,8192,8192,32,1024,2,2,32,128,1024,8192,1024,256,128,128,16,1024
699,27132,-9.47,147.2,Timputz,4096,2,2,8192,1024,1024,2,2,2,1024,64,8192,2,2,512,NaN,1024,8192,512,8192,128,8192,8192,32,128,8192,2,32,128,1024,8192,8192,64,1024,1024,1024,128
700,27160,9.89,8.85,Tiv,4,4096,4,16,2,2,8192,2,2,16,8192,2,2048,2,512,1024,1024,2048,16,1024,8192,2,128,2048,1024,2,512,512,8192,16,8192,1024,256,16,128,128,1024
701,27204,-8.07,146.21,Toaripi,2048,256,4,8192,128,1024,16,2,2,2,8192,8192,8,2,2,2,1024,2,2,16,16,8192,8192,32,128,2,8192,2,128,2,8192,1024,256,16,2,1024,8192
702,27215,-27.42,-59.02,Toba,32,2,2,128,2,1024,2,2,2,1024,2048,8,2,2,512,64,1024,8,2,1024,1024,2,8192,512,1024,8192,8192,512,128,1024,8192,1024,256,16,16,128,1024
703,27226,11.21,-60.62,Tobago,4096,8192,8192,8192,8192,8192,8192,8192,8192,1024,64,8,64,2048,512,2048,8192,8192,16,128,128,256,8192,512,1024,8192,8192,8192,8192,1024,8192,128,256,128,16,16,1024
704,27248,10.83,-60.94,Toco,4,2,2,16,2,2,2,2,2,1024,64,2,64,2,512,2048,1024,8192,16,128,1024,2,8192,512,16,8192,8192,8192,8192,1024,8192,128,256,128,16,1024,128
705,27259,21.14,79.08,Toda,512,2,2,128,1024,1024,128,2,2,8192,512,8,2,2,512,4096,128,8192,512,128,1024,2,1024,512,128,8192,8192,32,128,8192,128,1024,64,16,128,16,1024
706,27286,-4.63,151.98,Tolai,4,2,2,16,2,2,2,2,2,2,2048,2,2,2,512,2,2,2048,16,1024,1024,2,8192,512,2,8192,8192,32,128,2,8192,128,256,1024,1024,1024,16
707,27303,37.87,-122.27,Xus,4,256,4,16,2,2,16,2,2,8192,2048,2,8,2,512,8,128,2,16,128,1024,2,128,512,128,8192,8192,512,128,8192,128,128,64,16,128,16,1024
708,27314,7.61,-9.63,Loma,1024,4096,2,8192,8192,8192,8192,8192,8192,1024,2048,8,64,2048,512,128,1024,8192,2,128,128,256,8192,512,128,8192,8192,512,8192,1024,8192,128,1024,1024,128,1024,1024
709,27340,-21.13,-175.2,Tongans,4096,8,64,8192,8192,1024,8192,8192,1024,1024,64,8,64,128,512,64,128,8192,2048,8192,128,256,8192,2048,1024,8192,8192,8192,8192,1024,8192,128,256,1024,1024,128,16
710,27369,0.54,24.9,Topoke,256,2,2,8192,8192,8192,2,2,2,1024,64,8,64,2,512,1024,1024,8192,2,16,128,256,8192,2048,1024,8192,8192,8192,8192,1024,8192,128,256,128,16,16,1024
711,27391,-8.61,121.13,Manggarai,256,4,8192,128,128,128,128,1024,8192,16,8192,8,64,8,512,2,16,2,16,1024,1024,2,1024,8,128,2,8192,32,2,16,8192,1024,64,8192,128,1024,1024
712,27393,-2.91,119.32,Toraja,512,2,2,8192,1024,8192,2,2,2,16,8192,8192,2,2,2,1024,128,8192,2,128,128,8,8192,8,128,2,8192,512,8192,16,8192,128,64,128,8192,1024,1024
713,27404,-9.47,147.2,Torau,8192,4,32,8192,1024,8192,128,1024,8192,8192,2048,8192,2048,128,NaN,2048,NaN,8192,NaN,1024,128,8192,8192,2048,128,8192,8192,8192,128,8192,8192,128,256,1024,1024,128,128
714,27413,19.17,-96.13,Totonac,64,4,32,128,128,16,8192,16,128,8192,64,8,64,128,512,64,1024,64,512,1024,1024,2,8192,32,16,8192,8192,32,8192,8192,8192,128,64,128,1024,1024,8192
715,27446,41.79,-7.66,Tras-Os-Montes,4,2,2,16,2,2,2,2,2,16,64,2,2,2,512,2048,128,8192,2,128,128,2,128,32,128,32,8192,512,128,16,8192,128,64,128,1024,128,128
716,27457,10.73,-61.55,Trinidad Creole,1024,8192,8192,8192,8192,8192,8192,8192,8192,128,64,8,64,128,512,2048,128,8192,2,128,128,2,8192,512,128,8192,8192,8192,8192,128,8192,128,256,1024,1024,128,128
717,27462,10.25,-61.34,Trinidad,4096,8,64,8192,8192,8192,128,8192,8192,8192,64,8,8,8,512,64,128,64,2,128,128,1024,8192,512,128,8192,8192,8192,8192,8192,8192,128,256,1024,128,128,128
718,27479,-8.3,151.0,Trobriand,128,2,2,1024,1024,1024,2,2,2,1024,2048,8,2,2,8192,2048,128,8192,2,128,128,2,128,32,16,32,2,32,128,1024,8192,128,64,16,16,1024,1024
719,27490,7.41,151.78,Truk,4,2,2,16,2,2,2,2,2,2,64,2,2,2,512,2,16,8,512,128,1024,2,8192,512,128,512,8192,512,128,2,8192,1024,256,16,1024,1024,16
720,27501,-12.68,-56.92,Trumai,256,2,2,128,128,128,2,2,2,1024,2048,8,2,2,512,8,128,2,16,16,1024,2,8192,512,128,8192,8192,512,8192,1024,128,8192,256,16,16,128,128
721,27523,61.86,-121.35,Tsimshian,4,2,2,16,2,2,2,2,2,128,64,2,2,2,512,64,1024,8,512,128,1024,2,128,512,16,512,8192,512,8192,128,128,128,64,16,16,1024,128
722,27545,23.28,5.53,Tuareg,4,2,4,16,2,2,16,2,2,1024,64,2,2,2,512,1024,1024,8192,2,16,16,2,2,32,1024,8192,8192,32,128,1024,8192,128,2,2,128,128,128
723,27589,0.58,-69.58,Tucano,4,256,4,16,2,2,8192,2,2,16,8192,2,8,2,512,8,128,2,2,128,1024,2,8192,8,16,2,8192,512,128,16,8192,1024,256,2,16,1024,8192
724,27600,-3.45,-68.8,Ticuna,64,2,2,128,128,16,2,2,2,128,2048,8,2,2,2,8,1024,2,2,128,1024,2,8192,32,16,512,8192,512,8192,128,8192,128,64,16,2,1024,8192
725,27666,66.76,124.12,Evenki,4,2,2,16,2,2,2,2,2,128,64,2,2,2,512,1024,1024,2048,2,16,1024,2,8192,32,1024,512,8192,512,8192,128,2,1024,64,16,16,128,128
726,27677,33.87,7.88,Tunisia,4,2,2,1024,128,1024,2,2,2,2,8192,8,2,2,512,4096,1024,2048,2,128,16,2,2,512,1024,8192,8192,512,2,2,128,128,256,16,128,16,128
727,27743,37.96,58.32,Turkmen,4,2,2,16,2,2,2,2,2,16,8192,2,2048,2,8192,4,128,2,2,128,128,2,16,32,1024,2,8192,32,128,16,128,128,8,2,16,128,128
728,27765,39.93,32.85,Turkey,4,4,32,16,2,2,8192,2,2,16,2048,2,2048,2,8192,8,1024,2,2,128,16,2,128,512,1024,8192,8192,32,128,16,128,128,8,16,128,16,1024
729,27781,-2.07,29.75,Tutsi,4,2,2,16,2,2,2,2,2,16,8192,2,2,2,8192,1024,16,2,2,1024,128,2,2,32,128,2,8192,32,2,16,2,16,8,16,16,128,1024
730,27798,48.44,92.67,Tuvan,4,4,4,16,2,2,8192,2,2,16,2048,2,2,2,512,1024,16,8192,512,8192,1024,2,1024,512,1024,512,8192,8192,128,16,2,128,2,2,2,128,2
731,27809,-3.01,28.29,Great Lakes Twa,2048,4,64,8192,8192,8192,128,8192,8192,1024,64,8,64,8,512,1024,128,8192,2,128,1024,1024,8192,512,128,8192,8192,512,8192,1024,8192,1024,1024,128,8192,128,1024
732,27853,16.78,-92.68,Chamula Tzotzil,8192,2,2,8192,128,16,2,2,2,1024,64,8192,2,2,32,64,8192,64,2,16,1024,8192,8192,2048,128,32,8192,32,8192,1024,8192,128,64,2,128,128,128
733,27908,50.45,30.52,Ukrainian,256,2,2,8192,8192,8192,2,2,2,2,64,8,2,2,512,4096,16,2048,2,128,128,1024,8192,512,1024,8192,8192,512,8192,2,8192,1024,256,128,1024,16,128
734,27930,9.96,139.66,Ulithi,256,2,2,128,1024,128,2,2,2,16,2048,8,2,2,512,2048,2,8192,16,16,128,2,1024,8,1024,2,8192,512,8192,16,8192,1024,64,2,128,8192,16
735,27963,-19.64,121.52,Njangumarda Kundal; Njangumarda Iparuka,4,256,32,128,128,2,128,2,2,1024,2048,8,8,2,512,4096,16,2048,2,128,16,2,8192,512,16,8192,8192,32,8192,1024,8192,8192,64,16,16,1024,1024
736,28029,-34.48,-54.33,Uruguay Folk,4,4,4,16,2,2,8192,2,2,2,64,2,64,2,8192,8,128,2,2,1024,128,2,1024,512,128,32,32,512,8192,2,8192,128,256,16,16,128,16
737,28084,-2.09,146.87,Usiai,32,2,2,8192,128,8192,2,2,2,128,2048,8,2,2,512,64,16,8192,2,16,1024,256,8192,32,16,512,8192,32,128,128,8192,1024,256,16,128,1024,128
738,28117,26.84,80.94,Uttar Pradesh,1024,8192,2048,128,128,128,8192,128,1024,1024,64,8,64,2048,512,256,1024,2048,2,128,128,2,128,512,128,512,512,512,128,1024,8192,128,64,16,16,128,128
739,28133,43.67,87.61,Uyghur,4,4096,2048,16,2,2,8192,128,1024,16,64,2,64,512,512,64,128,2,16,1024,16,2,16,512,1024,512,8192,32,2,16,128,16,8,16,16,128,1024
740,28136,-5.74,150.76,Mamusi,64,2,2,8192,8192,8192,2,2,2,128,2048,8192,2,2,512,4096,2,8192,512,128,128,8192,8192,512,128,512,2,512,128,128,8192,1024,64,128,128,128,128
741,28139,39.76,64.45,Bukharan Uzbeks,4,256,128,16,2,2,8192,128,8192,2,64,2,64,128,2,8,1024,2,2,1024,16,2,2,32,1024,32,8192,32,2,2,128,128,64,16,128,128,128
742,28172,-15.94,28.92,Tonga (Zambia & Zimbabwe),2048,8,64,128,1024,8192,8192,8192,8192,128,64,8,64,8,512,2048,1024,8192,2,16,128,2,8192,512,1024,8192,8192,32,8192,128,8192,128,256,128,16,128,1024
743,28183,-2.68,141.29,Dumo,64,512,64,128,128,1024,128,8192,128,128,2048,8,64,8,512,2048,2,8192,2,128,1024,2,1024,512,128,512,8192,32,128,128,128,128,8,2,16,16,1024
744,28210,-7.75,156.66,Vella Lavella,8192,2,2,8192,1024,128,2,2,2,128,8192,32,2,2,512,8,1024,2,512,1024,128,8,8192,8,2,2,8192,32,128,128,8192,1024,256,1024,1024,1024,1024
745,28227,10.99,-63.91,Llanero,16,4,64,16,2,2,8192,8192,8192,2,64,2,64,512,512,1024,16,8192,2,128,128,2,8192,2048,128,512,8192,32,8192,2,8192,128,256,16,1024,128,16
746,28238,18.61,-95.65,Veracruz,256,4,4,8192,1024,8192,8192,8192,2,16,64,8,64,2,512,64,1024,64,2,128,128,256,8192,2048,1024,8192,8192,8192,8192,16,8192,16,256,128,128,128,128
747,28271,19.27,107.32,Kinh (Vietnamese),4,4,2,16,2,2,2,2,2,2,2048,2,64,2,512,2,128,2,512,1024,16,2,2,512,128,8192,8192,2,128,2,2,1024,8,16,16,128,128
748,28282,18.33,-64.89,Virgin Islands,4,8192,4096,16,2,2,8192,1024,8192,2,64,2,64,128,512,32,128,64,512,128,128,2,8192,2048,128,8192,8192,8192,8192,2,8192,16,8,16,16,128,1024
749,28304,23.87,120.91,Bunun,64,2,2,8192,1024,1024,2,2,2,8192,8192,8,2,2,512,4096,2,8192,2,8192,1024,1024,8192,32,128,2,8192,512,128,8192,8192,128,256,8192,8192,1024,128
